,date,total_confirmed,new_confirmed,new_confirmed_after_fft,new_confirmed_after_sg,new_confirmed_after_convolve,total_deaths,new_deaths,new_death_after_fft,new_death_after_sg,new_death_after_convolve,total_recovered
561,2021-10-27,45672977,68711,73163.88067460265,64988.525608886994,271637.4827534884,741047,1612,1371.5129941991995,1368.6677582079794,4541.754344186047,741047
562,2021-10-28,45773873,100896,71856.79977348683,65565.62761369307,262100.1169116279,743120,2073,1323.5604003344106,1339.8181625179272,4500.562344186047,743120
563,2021-10-29,45851417,77544,70530.66114915327,66317.24016223737,258980.25328372093,744960,1840,1281.5899607388556,1311.768117358061,4475.246213953489,744960
564,2021-10-30,45944990,93573,69312.86488038038,67234.77611003013,254378.32602790694,746690,1730,1246.9434792601432,1284.6473785013166,4398.458641860466,746690
565,2021-10-31,45976632,31642,68339.09958132039,68308.18110260373,250618.8746790698,747040,350,1220.4057122210004,1258.5830690237556,4277.261618604651,747040
566,2021-11-01,46007627,30995,67739.95354008695,69525.98507547646,243467.34749767437,747259,219,1202.1666585538012,1233.699376255353,4216.047330232558,747259
567,2021-11-02,46123246,115619,67627.27102846248,70875.3352972446,245295.112855814,748530,1271,1191.8310239274579,1210.1153796773222,4247.270958139535,748530
568,2021-11-03,46194338,71092,68081.56610590011,72341.986405018,248369.3057860465,749807,1277,1188.4728809201433,1187.9457998656853,4314.198325581395,749807
569,2021-11-04,46278912,84574,69141.75832802463,73910.43720786998,241859.46533953492,751770,1963,1190.729851688042,1167.2991923511331,4255.914455813954,751770
570,2021-11-05,46360729,81817,70798.32599822787,75563.8955307134,239716.06173023258,752964,1194,1196.927988046455,1148.277358418094,4196.026455813954,752964
571,2021-11-06,46456839,96110,72990.6950113317,77284.55087324511,236781.1651348837,755080,2116,1205.22618513927,1130.9747916389156,4104.335106976744,755080
572,2021-11-07,46489730,32891,75609.31737231494,79053.44488968834,234161.3574697674,755504,424,1213.767633945155,1115.47707885662,3984.676465116281,755504
573,2021-11-08,46525045,35315,78502.47415111639,80850.89753075923,228350.27799069762,755665,161,1220.8255986746492,1101.8610804905823,3910.8680930232567,755665
574,2021-11-09,46637371,112326,81487.39990818998,82656.33552072241,230166.28632558137,756928,1263,1224.9317013046227,1090.1931174490708,3941.7721674418613,756928
575,2021-11-10,46717683,80312,84364.90913259891,84448.85458953562,232118.2448744186,758405,1477,1224.976810387314,1080.5286440400691,3986.598027906976,758405
576,2021-11-11,46812691,95008,86936.34874160276,86207.14074940614,226574.86779534884,760080,1675,1220.277376898703,1072.9115530031927,3917.0237395348854,760080
577,2021-11-12,46868208,55517,89021.43854253709,87909.82369043701,224479.26995348846,760888,808,1210.6033744347308,1067.3717713867695,3834.2091906976752,760888
578,2021-11-13,47014749,146541,90475.42045581817,89535.8569056346,221564.50876279062,763405,2517,1196.167573041827,1063.9268330110497,3746.386418604651,763405
579,2021-11-14,47055752,41003,91203.93370740084,91064.6686110893,219390.4400372093,763902,497,1177.5793730190749,1062.5795661648467,3645.3997395348824,763902
580,2021-11-15,47086100,30348,91174.17162980043,92476.64641395686,214498.5710139535,764074,172,1155.7695246470907,1063.3177361263993,3583.0924651162795,764074
581,2021-11-16,47225229,139129,90421.14804247674,93753.51344647734,216288.4367627907,765382,1308,1131.8944791905021,1066.1122184638784,3605.201041860466,765382
582,2021-11-17,47313124,87895,89048.287112746,94878.64869717839,218165.74280930232,766700,1318,1107.2306388241857,1070.917948112224,3642.8411906976753,766700
583,2021-11-18,47424847,111723,87222.01919328229,95837.7791988881,212978.82411162794,768357,1657,1083.069267547426,1077.672590320107,3584.3777488372093,768357
584,2021-11-19,47535172,110325,85160.57735599965,96619.41886779257,211234.56189767443,769651,1294,1060.6222590857542,1086.2957940872773,3532.349209302327,769651
585,2021-11-20,47661030,125858,83117.70135723507,97215.38673160887,208588.52327441858,771426,1775,1040.9473998590888,1096.6882545782569,3434.5036279069773,771426
586,2021-11-21,47702669,41639,81362.4227227419,97621.65774153548,206492.29268837208,771777,351,1024.8993786717742,1108.731999893567,3344.1484651162787,771777
587,2021-11-22,47740579,37910,80156.4846067918,97838.86773176966,202730.22764651166,771913,136,1013.1098225393849,1122.2902481255835,3291.6526139534885,771913
588,2021-11-23,47891281,150702,79731.20780755095,97873.17608236038,204785.20401860465,773155,1242,1005.996379078815,1137.2053184520616,3327.907088372093,773155
589,2021-11-24,47983952,92671,80265.72445752489,97737.14537435798,206464.4399255814,774472,1317,1003.7976472232774,1153.3012135884064,3359.226158139535,774472
590,2021-11-25,48095562,111610,81868.45039577066,97450.6172224734,203919.12427906977,776154,1682,1006.6279035489148,1170.3805109109842,3345.2075162790698,776154
591,2021-11-26,48128268,32706,84563.45665998828,97041.7079447834,201183.2112372093,776544,390,1014.5433707586919,1188.2269194769453,3258.0860651162793,776544
592,2021-11-27,48179532,51264,88283.04432937037,96547.8719800506,197436.82411162788,776817,273,1027.6104549739441,1206.6054615825951,3115.6677209302325,776817
593,2021-11-28,48204270,24738,92867.35231438308,96017.02642257558,195769.2257488372,777025,208,1045.966081683877,1225.2605875241131,3037.5821395348835,777025
594,2021-11-29,48245265,40995,98071.27246837693,95509.02998718146,192600.06675348838,777147,122,1069.8610292963447,1243.9192735889396,2977.542139534884,777147
595,2021-11-30,48442621,197356,103578.35594112247,95096.61006422949,193977.3776372093,779116,1969,1099.6789322713853,1262.2894807526745,2999.3092465116283,779116
596,2021-12-01,48560043,117422,109020.8180631429,94867.22787502225,195545.85786046513,780561,1445,1135.9262407073684,1280.0648430635983,3023.5719813953488,780561
597,2021-12-02,48698505,138462,114004.23483118073,94924.34314855024,192562.4768,782522,1961,1179.1916319206537,1296.9196416399825,2962.100353488372,782522
598,2021-12-03,48836835,138330,118135.11620574088,95389.25473611175,190969.69849302323,786323,3801,1230.076860507687,1312.518271233841,2879.847851162791,786323
599,2021-12-04,48990427,153592,121049.27542221114,96402.71943849108,188673.31572093023,787855,1532,1289.1044605429197,1326.5106901226122,2730.3986232558136,787855
600,2021-12-05,49051572,61145,122438.81327667451,98127.1829740709,187084.55728372096,788362,507,1356.6107289390104,1338.5368294877837,2653.4795534883724,788362
601,2021-12-06,49099151,47579,122075.6120804907,100748.32307108182,184440.2224744186,788523,161,1432.6347059465577,1348.2282650734696,2580.7549767441856,788523
602,2021-12-07,49281488,182337,119829.48119609951,104477.65926803622,185805.23620465118,789905,1382,1516.815172976752,1355.2138854488965,2592.0022697674417,789905
603,2021-12-08,49393338,111850,115679.49586973699,109554.65534917587,187853.96714418606,791514,1609,1608.3078429861278,1359.1170387043087,2620.974883720931,791514
604,2021-12-09,49542739,149401,109717.5916704804,116249.38844354215,183805.18414883723,793228,1714,1705.7338638919257,1359.5654413326122,2572.483348837209,793228
605,2021-12-10,49661145,118406,102144.07617262518,124864.84242135513,182605.0656744186,794649,1421,1807.1685441737645,1356.1908801659406,2514.1577674418604,794649
606,2021-12-11,49833439,172294,93255.3487814332,135740.07193957578,179376.76807441862,796764,2115,1910.176006937656,1348.6353993000203,2426.337823255814,796764
607,2021-12-12,49884587,51148,83424.72736795974,149253.056163891,177513.4502697674,797179,415,2011.891548201761,1336.5543472596253,2351.383441860465,797179
